Entry, Tail, Size, Date,Resolution,Height,Width,Depth
EMD-11518,emd_11518_half_map_2.map.gz,147847081,2020-11-23,3.0,360.0,360.0,360.0
EMD-11519,emd_11519_half_map_1.map.gz,147623469,2020-11-23,3.7,360.0,360.0,360.0
EMD-11519,emd_11519_half_map_2.map.gz,147628091,2020-11-23,3.7,360.0,360.0,360.0
EMD-11520,emd_11520_half_map_1.map.gz,147620842,2020-11-23,2.6,360.0,360.0,360.0
EMD-11520,emd_11520_half_map_2.map.gz,147626484,2020-11-23,2.6,360.0,360.0,360.0
EMD-11521,emd_11521_half_map_1.map.gz,147758983,2020-12-07,2.7,360.0,360.0,360.0
EMD-11521,emd_11521_half_map_2.map.gz,147771732,2020-12-07,2.7,360.0,360.0,360.0
EMD-11556,emd_11556_half_map_1.map.gz,28130809,2020-11-19,4.2,200.0,200.0,200.0
EMD-11556,emd_11556_half_map_2.map.gz,28111245,2020-11-19,4.2,200.0,200.0,200.0
EMD-11557,emd_11557_half_map_1.map.gz,28808639,2020-11-19,3.0,200.0,200.0,200.0
EMD-11557,emd_11557_half_map_2.map.gz,28812324,2020-11-19,3.0,200.0,200.0,200.0
EMD-11558,emd_11558_half_map_1.map.gz,28070507,2020-11-19,3.3,200.0,200.0,200.0
EMD-11558,emd_11558_half_map_2.map.gz,28040509,2020-11-19,3.3,200.0,200.0,200.0
EMD-11559,emd_11559_half_map_1.map.gz,29581643,2020-11-19,3.8,200.0,200.0,200.0
EMD-11559,emd_11559_half_map_2.map.gz,29580969,2020-11-19,3.8,200.0,200.0,200.0
EMD-11560,emd_11560_half_map_1.map.gz,29618215,2020-11-19,4.1,200.0,200.0,200.0
EMD-11560,emd_11560_half_map_2.map.gz,29613426,2020-11-19,4.1,200.0,200.0,200.0
EMD-11561,emd_11561_half_map_1.map.gz,29552970,2020-11-19,3.32,200.0,200.0,200.0
EMD-11561,emd_11561_half_map_2.map.gz,29554943,2020-11-19,3.32,200.0,200.0,200.0
EMD-11562,emd_11562_half_map_1.map.gz,102962749,2020-12-21,4.4,320.0,320.0,320.0
EMD-11562,emd_11562_half_map_2.map.gz,102941181,2020-12-21,4.4,320.0,320.0,320.0
EMD-11563,emd_11563_half_map_1.map.gz,103111221,2020-12-21,3.9,320.0,320.0,320.0
EMD-11563,emd_11563_half_map_2.map.gz,103098668,2020-12-21,3.9,320.0,320.0,320.0
EMD-11564,emd_11564_half_map_1.map.gz,83396352,2020-12-21,3.3,320.0,320.0,320.0
EMD-11564,emd_11564_half_map_2.map.gz,83398061,2020-12-21,3.3,320.0,320.0,320.0
EMD-11565,emd_11565_half_map_1.map.gz,95915513,2020-12-21,3.3,320.0,320.0,320.0
EMD-11565,emd_11565_half_map_2.map.gz,95988894,2020-12-21,3.3,320.0,320.0,320.0
EMD-11566,emd_11566_half_map_1.map.gz,51034499,2020-12-21,4.1,256.0,256.0,256.0
EMD-11566,emd_11566_half_map_2.map.gz,51079522,2020-12-21,4.1,256.0,256.0,256.0
EMD-11567,emd_11567_half_map_1.map.gz,194066368,2020-12-21,3.1,400.0,400.0,400.0
EMD-11567,emd_11567_half_map_2.map.gz,193752557,2020-12-21,3.1,400.0,400.0,400.0
EMD-11568,emd_11568_half_map_1.map.gz,204587375,2020-12-21,3.2,400.0,400.0,400.0
EMD-11568,emd_11568_half_map_2.map.gz,204581473,2020-12-21,3.2,400.0,400.0,400.0
EMD-11576,emd_11576_half_map_1.map.gz,501882481,2021-01-12,8.78,450.0,450.0,450.0
EMD-11576,emd_11576_half_map_2.map.gz,501882481,2021-01-12,8.78,450.0,450.0,450.0
EMD-11577,emd_11577_half_map_1.map.gz,1487066943,2021-01-12,6.66,450.0,450.0,450.0
EMD-11577,emd_11577_half_map_2.map.gz,1486593708,2021-01-12,6.66,450.0,450.0,450.0
EMD-11578,emd_11578_half_map_1.map.gz,179802198,2021-01-27,5.92,450.0,450.0,450.0
EMD-11578,emd_11578_half_map_2.map.gz,179937802,2021-01-27,5.92,450.0,450.0,450.0
EMD-11579,emd_11579_half_map_1.map.gz,180901139,2021-01-12,4.3,450.0,450.0,450.0
EMD-11579,emd_11579_half_map_2.map.gz,180900570,2021-01-12,4.3,450.0,450.0,450.0
EMD-11580,emd_11580_half_map_1.map.gz,181079035,2021-01-12,4.63,450.0,450.0,450.0
EMD-11580,emd_11580_half_map_2.map.gz,181056731,2021-01-12,4.63,450.0,450.0,450.0
EMD-11581,emd_11581_half_map_1.map.gz,434569946,2021-01-27,4.4,450.0,450.0,450.0
EMD-11581,emd_11581_half_map_2.map.gz,434597139,2021-01-27,4.4,450.0,450.0,450.0
EMD-11582,emd_11582_half_map_1.map.gz,52453264,2021-01-28,5.03,225.0,225.0,225.0
EMD-11582,emd_11582_half_map_2.map.gz,52454494,2021-01-28,5.03,225.0,225.0,225.0
EMD-11583,emd_11583_half_map_1.map.gz,52448717,2021-01-28,5.62,225.0,225.0,225.0
EMD-11583,emd_11583_half_map_2.map.gz,52447696,2021-01-28,5.62,225.0,225.0,225.0
EMD-11584,emd_11584_half_map_1.map.gz,52384750,2021-01-12,9.32,225.0,225.0,225.0
EMD-11584,emd_11584_half_map_2.map.gz,52381883,2021-01-12,9.32,225.0,225.0,225.0
EMD-11585,emd_11585_half_map_1.map.gz,103253408,2020-09-23,3.4,320.0,320.0,320.0
EMD-11585,emd_11585_half_map_2.map.gz,103261471,2020-09-23,3.4,320.0,320.0,320.0
EMD-11593,emd_11593_half_map_1.map.gz,6145164733,2021-01-04,4.82,1230.0,1230.0,1230.0
EMD-11593,emd_11593_half_map_2.map.gz,6141371347,2021-01-04,4.82,1230.0,1230.0,1230.0
EMD-11594,emd_11594_half_map_1.map.gz,6136609530,2021-01-04,5.11,1230.0,1230.0,1230.0
EMD-11594,emd_11594_half_map_2.map.gz,6163880485,2021-01-04,5.11,1230.0,1230.0,1230.0
EMD-11603,emd_11603_half_map_1.map.gz,25397176,2020-12-02,2.3,340.0,340.0,340.0
EMD-11603,emd_11603_half_map_2.map.gz,25396838,2020-12-02,2.3,340.0,340.0,340.0
EMD-11608,emd_11608_half_map_1.map.gz,291088163,2020-10-08,3.0,450.0,450.0,450.0
EMD-11608,emd_11608_half_map_2.map.gz,291011571,2020-10-08,3.0,450.0,450.0,450.0
EMD-11609,emd_11609_half_map_1.map.gz,653002707,2021-02-03,2.5,560.0,560.0,560.0
EMD-11609,emd_11609_half_map_2.map.gz,652998962,2021-02-03,2.5,560.0,560.0,560.0
EMD-11611,emd_11611_half_map_1.map.gz,25514931,2020-12-02,2.3,340.0,340.0,340.0
EMD-11611,emd_11611_half_map_2.map.gz,25509141,2020-12-02,2.3,340.0,340.0,340.0
EMD-11616,emd_11616_half_map_1.map.gz,802801053,2020-11-16,3.06,600.0,600.0,600.0
EMD-11616,emd_11616_half_map_2.map.gz,802803263,2020-11-16,3.06,600.0,600.0,600.0
EMD-11617,emd_11617_half_map_1.map.gz,802493834,2020-10-12,2.94,600.0,600.0,600.0
EMD-11617,emd_11617_half_map_2.map.gz,802498251,2020-10-12,2.94,600.0,600.0,600.0
EMD-11625,emd_11625_half_map_1.map.gz,73152799,2021-01-19,3.3,270.0,270.0,270.0
EMD-11625,emd_11625_half_map_2.map.gz,73152706,2021-01-19,3.3,270.0,270.0,270.0
EMD-11627,emd_11627_half_map_1.map.gz,7787028,2020-11-05,10.7,128.0,128.0,128.0
EMD-11627,emd_11627_half_map_2.map.gz,7789219,2020-11-05,10.7,128.0,128.0,128.0
EMD-11629,emd_11629_half_map_1.map.gz,47945312,2020-11-10,3.0,250.0,250.0,250.0
EMD-11629,emd_11629_half_map_2.map.gz,47950300,2020-11-10,3.0,250.0,250.0,250.0
EMD-11636,emd_11636_half_map_1.map.gz,430684522,2020-12-03,3.9,512.0,512.0,512.0
EMD-11636,emd_11636_half_map_2.map.gz,430988360,2020-12-03,3.9,512.0,512.0,512.0
EMD-11637,emd_11637_half_map_1.map.gz,433728145,2020-12-03,3.1,512.0,512.0,512.0
EMD-11637,emd_11637_half_map_2.map.gz,433749730,2020-12-03,3.1,512.0,512.0,512.0
EMD-11638,emd_11638_half_map_1.map.gz,56150997,2020-10-19,1.22,256.0,256.0,256.0
EMD-11638,emd_11638_half_map_2.map.gz,56163424,2020-10-19,1.22,256.0,256.0,256.0
EMD-11641,emd_11641_half_map_1.map.gz,431955966,2020-12-16,4.4,512.0,512.0,512.0
EMD-11641,emd_11641_half_map_2.map.gz,431959223,2020-12-16,4.4,512.0,512.0,512.0
EMD-11642,emd_11642_half_map_1.map.gz,431392687,2020-12-16,4.33,512.0,512.0,512.0
EMD-11642,emd_11642_half_map_2.map.gz,431954340,2020-12-16,4.33,512.0,512.0,512.0
EMD-11643,emd_11643_half_map_1.map.gz,434941590,2020-12-16,3.3,512.0,512.0,512.0
EMD-11643,emd_11643_half_map_2.map.gz,434748372,2020-12-16,3.3,512.0,512.0,512.0
EMD-11644,emd_11644_half_map_1.map.gz,433494308,2020-12-16,3.7,512.0,512.0,512.0
EMD-11644,emd_11644_half_map_2.map.gz,433518743,2020-12-16,3.7,512.0,512.0,512.0
EMD-11645,emd_11645_half_map_1.map.gz,434053041,2020-12-16,3.1,512.0,512.0,512.0
EMD-11645,emd_11645_half_map_2.map.gz,434071123,2020-12-16,3.1,512.0,512.0,512.0
EMD-11646,emd_11646_half_map_1.map.gz,431035356,2020-12-16,3.7,512.0,512.0,512.0
EMD-11646,emd_11646_half_map_2.map.gz,431061887,2020-12-16,3.7,512.0,512.0,512.0
EMD-11647,emd_11647_half_map_1.map.gz,237572378,2020-09-07,3.9,400.0,400.0,400.0
EMD-11647,emd_11647_half_map_2.map.gz,237573022,2020-09-07,3.9,400.0,400.0,400.0
EMD-11648,emd_11648_half_map_1.map.gz,237579581,2020-09-08,3.7,400.0,400.0,400.0
EMD-11648,emd_11648_half_map_2.map.gz,237578405,2020-09-08,3.7,400.0,400.0,400.0
EMD-11650,emd_11650_half_map_1.map.gz,89814566,2020-12-02,3.5,380.0,380.0,380.0
EMD-11650,emd_11650_half_map_2.map.gz,89819378,2020-12-02,3.5,380.0,380.0,380.0
EMD-11651,emd_11651_half_map_1.map.gz,55520367,2020-12-02,3.8,300.0,300.0,300.0
EMD-11651,emd_11651_half_map_2.map.gz,55524142,2020-12-02,3.8,300.0,300.0,300.0
EMD-11652,emd_11652_half_map_1.map.gz,147120947,2020-12-02,1.34,460.0,460.0,460.0
EMD-11652,emd_11652_half_map_2.map.gz,147125834,2020-12-02,1.34,460.0,460.0,460.0
EMD-11653,emd_11653_half_map_1.map.gz,43094793,2020-12-02,6.0,280.0,280.0,280.0
EMD-11653,emd_11653_half_map_2.map.gz,43100165,2020-12-02,6.0,280.0,280.0,280.0
EMD-11654,emd_11654_half_map_1.map.gz,24908591,2020-12-02,5.7,260.0,260.0,260.0
EMD-11654,emd_11654_half_map_2.map.gz,24909022,2020-12-02,5.7,260.0,260.0,260.0
EMD-11655,emd_11655_half_map_1.map.gz,30831912,2020-12-02,3.0,260.0,260.0,260.0
EMD-11655,emd_11655_half_map_2.map.gz,30829574,2020-12-02,3.0,260.0,260.0,260.0
EMD-11656,emd_11656_half_map_1.map.gz,86852518,2020-12-02,2.9,348.0,348.0,348.0
EMD-11656,emd_11656_half_map_2.map.gz,86852545,2020-12-02,2.9,348.0,348.0,348.0
EMD-11657,emd_11657_half_map_1.map.gz,147499232,2020-11-12,1.7,360.0,360.0,360.0
EMD-11657,emd_11657_half_map_2.map.gz,147487173,2020-11-12,1.7,360.0,360.0,360.0
EMD-11658,emd_11658_half_map_1.map.gz,464468611,2020-11-02,3.7,500.0,500.0,500.0
EMD-11658,emd_11658_half_map_2.map.gz,464472094,2020-11-02,3.7,500.0,500.0,500.0
EMD-11673,emd_11673_half_map_1.map.gz,271324440,2021-01-28,3.3,440.0,440.0,440.0
EMD-11673,emd_11673_half_map_2.map.gz,271330570,2021-01-28,3.3,440.0,440.0,440.0
EMD-11674,emd_11674_half_map_1.map.gz,58012521,2020-09-20,3.62,250.0,250.0,250.0
EMD-11674,emd_11674_half_map_2.map.gz,58012326,2020-09-20,3.62,250.0,250.0,250.0
EMD-11676,emd_11676_half_map_1.map.gz,203916902,2021-01-18,3.08,380.0,380.0,380.0
EMD-11676,emd_11676_half_map_2.map.gz,203915250,2021-01-18,3.08,380.0,380.0,380.0
EMD-11677,emd_11677_half_map_1.map.gz,203871597,2021-01-18,3.16,380.0,380.0,380.0
EMD-11677,emd_11677_half_map_2.map.gz,203869611,2021-01-18,3.16,380.0,380.0,380.0
EMD-11679,emd_11679_half_map_1.map.gz,42773890,2020-12-21,3.5,240.0,240.0,240.0
EMD-11679,emd_11679_half_map_2.map.gz,42829430,2020-12-21,3.5,240.0,240.0,240.0
EMD-11680,emd_11680_half_map_1.map.gz,81252212,2021-01-18,3.35,280.0,280.0,280.0
EMD-11680,emd_11680_half_map_2.map.gz,81249851,2021-01-18,3.35,280.0,280.0,280.0
EMD-11681,emd_11681_half_map_1.map.gz,237761831,2020-09-07,3.6,400.0,400.0,400.0
EMD-11681,emd_11681_half_map_2.map.gz,237755192,2020-09-07,3.6,400.0,400.0,400.0
EMD-11682,emd_11682_half_map_1.map.gz,203625643,2020-09-23,4.2,400.0,400.0,400.0
EMD-11682,emd_11682_half_map_2.map.gz,204304310,2020-09-23,4.2,400.0,400.0,400.0
EMD-11683,emd_11683_half_map_1.map.gz,497935686,2020-09-07,5.9,512.0,512.0,512.0
EMD-11683,emd_11683_half_map_2.map.gz,497928854,2020-09-07,5.9,512.0,512.0,512.0
EMD-11684,emd_11684_half_map_1.map.gz,497461950,2020-09-07,3.9,512.0,512.0,512.0
EMD-11684,emd_11684_half_map_2.map.gz,497464505,2020-09-07,3.9,512.0,512.0,512.0
EMD-11685,emd_11685_half_map_1.map.gz,498522259,2020-09-07,4.3,512.0,512.0,512.0
EMD-11685,emd_11685_half_map_2.map.gz,498521618,2020-09-07,4.3,512.0,512.0,512.0
EMD-11686,emd_11686_half_map_1.map.gz,498836370,2020-09-07,4.8,512.0,512.0,512.0
EMD-11686,emd_11686_half_map_2.map.gz,498839942,2020-09-07,4.8,512.0,512.0,512.0
EMD-11687,emd_11687_half_map_1.map.gz,498534698,2020-09-07,4.4,512.0,512.0,512.0
EMD-11687,emd_11687_half_map_2.map.gz,498529816,2020-09-07,4.4,512.0,512.0,512.0
EMD-11688,emd_11688_half_map_1.map.gz,498835979,2020-09-15,5.4,512.0,512.0,512.0
EMD-11688,emd_11688_half_map_2.map.gz,498837159,2020-09-15,5.4,512.0,512.0,512.0
EMD-11689,emd_11689_half_map_1.map.gz,90260749,2021-01-18,3.56,290.0,290.0,290.0
EMD-11689,emd_11689_half_map_2.map.gz,90252448,2021-01-18,3.56,290.0,290.0,290.0
EMD-11692,emd_11692_half_map_1.map.gz,103172405,2020-09-17,2.5,320.0,320.0,320.0
EMD-11692,emd_11692_half_map_2.map.gz,103148009,2020-09-17,2.5,320.0,320.0,320.0
EMD-11699,emd_11699_half_map_1.map.gz,532668456,2021-02-03,4.8,546.0,546.0,546.0
EMD-11699,emd_11699_half_map_2.map.gz,532639270,2021-02-03,4.8,546.0,546.0,546.0
EMD-11703,emd_11703_half_map_1.map.gz,74408477,2021-02-03,27.0,288.0,288.0,288.0
EMD-11703,emd_11703_half_map_2.map.gz,74469535,2021-02-03,27.0,288.0,288.0,288.0
EMD-11704,emd_11704_half_map_1.map.gz,483205210,2021-02-03,21.0,528.0,528.0,528.0
EMD-11704,emd_11704_half_map_2.map.gz,484844252,2021-02-03,21.0,528.0,528.0,528.0
EMD-11705,emd_11705_half_map_1.map.gz,74136607,2021-02-03,20.0,288.0,288.0,288.0
EMD-11705,emd_11705_half_map_2.map.gz,74126359,2021-02-03,20.0,288.0,288.0,288.0
EMD-11706,emd_11706_half_map_1.map.gz,74372124,2021-02-03,25.0,288.0,288.0,288.0
EMD-11706,emd_11706_half_map_2.map.gz,74375802,2021-02-03,25.0,288.0,288.0,288.0
EMD-11709,emd_11709_half_map_1.map.gz,74426645,2021-02-03,27.0,288.0,288.0,288.0
EMD-11709,emd_11709_half_map_2.map.gz,74518140,2021-02-03,27.0,288.0,288.0,288.0
EMD-11711,emd_11711_half_map_1.map.gz,74472049,2021-02-03,27.0,288.0,288.0,288.0
EMD-11711,emd_11711_half_map_2.map.gz,74503716,2021-02-03,27.0,288.0,288.0,288.0
EMD-11714,emd_11714_half_map_1.map.gz,521948629,2021-02-03,16.0,546.0,546.0,546.0
EMD-11714,emd_11714_half_map_2.map.gz,522020064,2021-02-03,16.0,546.0,546.0,546.0
EMD-11716,emd_11716_half_map_1.map.gz,430939005,2021-02-03,26.0,512.0,512.0,512.0
EMD-11716,emd_11716_half_map_2.map.gz,432245408,2021-02-03,26.0,512.0,512.0,512.0
EMD-11720,emd_11720_half_map_1.map.gz,28476146,2020-12-01,3.3,210.0,210.0,210.0
EMD-11720,emd_11720_half_map_2.map.gz,28476960,2020-12-01,3.3,210.0,210.0,210.0
EMD-11721,emd_11721_half_map_1.map.gz,51891391,2020-10-19,3.5,300.0,300.0,300.0
EMD-11721,emd_11721_half_map_2.map.gz,51852276,2020-10-19,3.5,300.0,300.0,300.0
EMD-11728,emd_11728_half_map_1.map.gz,291368848,2020-09-16,2.93,428.0,428.0,428.0
EMD-11728,emd_11728_half_map_2.map.gz,291367428,2020-09-16,2.93,428.0,428.0,428.0
EMD-11732,emd_11732_half_map_1.map.gz,237658087,2020-11-26,3.39,400.0,400.0,400.0
EMD-11732,emd_11732_half_map_2.map.gz,237657795,2020-11-26,3.39,400.0,400.0,400.0
EMD-11733,emd_11733_half_map_1.map.gz,104281221,2020-11-26,3.6,304.0,304.0,304.0
EMD-11733,emd_11733_half_map_2.map.gz,104282070,2020-11-26,3.6,304.0,304.0,304.0
EMD-11736,emd_11736_half_map_1.map.gz,119289731,2021-01-28,2.8,336.0,336.0,336.0
EMD-11736,emd_11736_half_map_2.map.gz,119287975,2021-01-28,2.8,336.0,336.0,336.0
EMD-11737,emd_11737_half_map_1.map.gz,119618023,2021-01-28,3.1,336.0,336.0,336.0
EMD-11737,emd_11737_half_map_2.map.gz,119706972,2021-01-28,3.1,336.0,336.0,336.0
EMD-11738,emd_11738_half_map_1.map.gz,119830782,2021-01-28,3.1,336.0,336.0,336.0
EMD-11738,emd_11738_half_map_2.map.gz,119643145,2021-01-28,3.1,336.0,336.0,336.0
EMD-11739,emd_11739_half_map_1.map.gz,119515397,2021-01-28,2.9,336.0,336.0,336.0
EMD-11739,emd_11739_half_map_2.map.gz,119651487,2021-01-28,2.9,336.0,336.0,336.0
EMD-11740,emd_11740_half_map_1.map.gz,119541950,2021-01-28,3.3,336.0,336.0,336.0
EMD-11740,emd_11740_half_map_2.map.gz,119461269,2021-01-28,3.3,336.0,336.0,336.0
EMD-11741,emd_11741_half_map_1.map.gz,140941017,2021-01-28,2.9,336.0,336.0,336.0
EMD-11741,emd_11741_half_map_2.map.gz,140943584,2021-01-28,2.9,336.0,336.0,336.0
EMD-11742,emd_11742_half_map_1.map.gz,140645403,2021-01-28,3.4,336.0,336.0,336.0
EMD-11742,emd_11742_half_map_2.map.gz,140643952,2021-01-28,3.4,336.0,336.0,336.0
EMD-11776,emd_11776_half_map_1.map.gz,90644645,2021-01-18,2.68,290.0,290.0,290.0
EMD-11776,emd_11776_half_map_2.map.gz,90644964,2021-01-18,2.68,290.0,290.0,290.0
EMD-11782,emd_11782_half_map_1.map.gz,50681533,2020-11-19,3.3,256.0,256.0,256.0
EMD-11782,emd_11782_half_map_2.map.gz,50784290,2020-11-19,3.3,256.0,256.0,256.0
EMD-11783,emd_11783_half_map_1.map.gz,52244301,2020-11-19,3.4,256.0,256.0,256.0
EMD-11783,emd_11783_half_map_2.map.gz,52132704,2020-11-19,3.4,256.0,256.0,256.0
EMD-11784,emd_11784_half_map_1.map.gz,50788684,2020-11-19,4.1,256.0,256.0,256.0
EMD-11784,emd_11784_half_map_2.map.gz,50852018,2020-11-19,4.1,256.0,256.0,256.0
EMD-11785,emd_11785_half_map_1.map.gz,50836595,2020-11-23,4.5,256.0,256.0,256.0
EMD-11785,emd_11785_half_map_2.map.gz,50832379,2020-11-23,4.5,256.0,256.0,256.0
EMD-11786,emd_11786_half_map_1.map.gz,52050239,2020-11-19,3.5,256.0,256.0,256.0
EMD-11786,emd_11786_half_map_2.map.gz,52126173,2020-11-19,3.5,256.0,256.0,256.0
EMD-11787,emd_11787_half_map_1.map.gz,32287863,2021-01-18,2.9,256.0,256.0,256.0
EMD-11787,emd_11787_half_map_2.map.gz,32283741,2021-01-18,2.9,256.0,256.0,256.0
EMD-11790,emd_11790_half_map_1.map.gz,178591449,2021-01-18,3.6,384.0,384.0,384.0
EMD-11790,emd_11790_half_map_2.map.gz,178508603,2021-01-18,3.6,384.0,384.0,384.0
EMD-11810,emd_11810_half_map_1.map.gz,147594076,2021-01-28,3.17,360.0,360.0,360.0
EMD-11810,emd_11810_half_map_2.map.gz,147603579,2021-01-28,3.17,360.0,360.0,360.0
EMD-11811,emd_11811_half_map_1.map.gz,291298471,2021-01-28,3.82,450.0,450.0,450.0
EMD-11811,emd_11811_half_map_2.map.gz,291333287,2021-01-28,3.82,450.0,450.0,450.0
EMD-11815,emd_11815_half_map_1.map.gz,531853676,2021-02-04,4.8,546.0,546.0,546.0
EMD-11815,emd_11815_half_map_2.map.gz,531885087,2021-02-04,4.8,546.0,546.0,546.0
EMD-11816,emd_11816_half_map_1.map.gz,1070635,2021-01-04,8.0,144.0,144.0,144.0
EMD-11816,emd_11816_half_map_2.map.gz,1065922,2021-01-04,8.0,144.0,144.0,144.0
EMD-11817,emd_11817_half_map_1.map.gz,21475706,2021-01-04,8.2,384.0,384.0,384.0
EMD-11817,emd_11817_half_map_2.map.gz,21479404,2021-01-04,8.2,384.0,384.0,384.0
EMD-11819,emd_11819_half_map_1.map.gz,8368318,2021-01-04,4.2,144.0,144.0,144.0
EMD-11819,emd_11819_half_map_2.map.gz,8378170,2021-01-04,4.2,144.0,144.0,144.0
EMD-11822,emd_11822_half_map_1.map.gz,121455258,2021-01-04,3.5,320.0,320.0,320.0
EMD-11822,emd_11822_half_map_2.map.gz,121455024,2021-01-04,3.5,320.0,320.0,320.0
EMD-11823,emd_11823_half_map_1.map.gz,52046555,2021-02-04,2.6,128.0,128.0,128.0
EMD-11823,emd_11823_half_map_2.map.gz,52131652,2021-02-04,2.6,128.0,128.0,128.0
EMD-11828,emd_11828_half_map_1.map.gz,52245936,2021-02-04,3.0,128.0,128.0,128.0
EMD-11828,emd_11828_half_map_2.map.gz,52136220,2021-02-04,3.0,128.0,128.0,128.0
EMD-11837,emd_11837_half_map_1.map.gz,84726779,2020-11-05,4.5,300.0,300.0,300.0
EMD-11837,emd_11837_half_map_2.map.gz,84747408,2020-11-05,4.5,300.0,300.0,300.0
EMD-11838,emd_11838_half_map_1.map.gz,37640805,2020-11-05,6.1,230.0,230.0,230.0
EMD-11838,emd_11838_half_map_2.map.gz,37638511,2020-11-05,6.1,230.0,230.0,230.0
EMD-11839,emd_11839_half_map_1.map.gz,17824504,2020-11-05,19.4,180.0,180.0,180.0
EMD-11839,emd_11839_half_map_2.map.gz,17823693,2020-11-05,19.4,180.0,180.0,180.0
EMD-11845,emd_11845_half_map_1.map.gz,705717816,2020-11-23,3.5,600.0,600.0,600.0
EMD-11845,emd_11845_half_map_2.map.gz,704932001,2020-11-23,3.5,600.0,600.0,600.0
EMD-11869,emd_11869_half_map_1.map.gz,28266189,2020-11-23,9.0,240.0,240.0,240.0
EMD-11869,emd_11869_half_map_2.map.gz,28265822,2020-11-23,9.0,240.0,240.0,240.0
EMD-11888,emd_11888_half_map_1.map.gz,188555864,2021-01-12,4.13,390.0,390.0,390.0
EMD-11888,emd_11888_half_map_2.map.gz,188689566,2021-01-12,4.13,390.0,390.0,390.0
EMD-11889,emd_11889_half_map_1.map.gz,236621122,2020-12-03,2.9,420.0,420.0,420.0
EMD-11889,emd_11889_half_map_2.map.gz,236615998,2020-12-03,2.9,420.0,420.0,420.0
EMD-11890,emd_11890_half_map_1.map.gz,237605961,2020-12-15,3.5,420.0,420.0,420.0
EMD-11890,emd_11890_half_map_2.map.gz,237546234,2020-12-15,3.5,420.0,420.0,420.0
EMD-11892,emd_11892_half_map_1.map.gz,145495573,2020-12-22,3.5,360.0,360.0,360.0
EMD-11892,emd_11892_half_map_2.map.gz,145417835,2020-12-22,3.5,360.0,360.0,360.0
EMD-11913,emd_11913_half_map_1.map.gz,237919198,2021-01-11,3.1,420.0,420.0,420.0
EMD-11913,emd_11913_half_map_2.map.gz,237933449,2021-01-11,3.1,420.0,420.0,420.0
EMD-11914,emd_11914_half_map_1.map.gz,236127527,2021-01-11,2.6,420.0,420.0,420.0
EMD-11914,emd_11914_half_map_2.map.gz,236125197,2021-01-11,2.6,420.0,420.0,420.0
EMD-11915,emd_11915_half_map_1.map.gz,237096968,2021-01-11,2.9,420.0,420.0,420.0
EMD-11915,emd_11915_half_map_2.map.gz,237123020,2021-01-11,2.9,420.0,420.0,420.0
EMD-11916,emd_11916_half_map_1.map.gz,236476367,2021-01-11,3.2,420.0,420.0,420.0
EMD-11916,emd_11916_half_map_2.map.gz,236485472,2021-01-11,3.2,420.0,420.0,420.0
EMD-11917,emd_11917_half_map_1.map.gz,235784711,2021-01-11,4.9,420.0,420.0,420.0
EMD-11917,emd_11917_half_map_2.map.gz,236340951,2021-01-11,4.9,420.0,420.0,420.0
EMD-11918,emd_11918_half_map_1.map.gz,236576277,2021-01-11,2.6,420.0,420.0,420.0
EMD-11918,emd_11918_half_map_2.map.gz,236543490,2021-01-11,2.6,420.0,420.0,420.0
EMD-11919,emd_11919_half_map_1.map.gz,236433194,2021-01-11,3.2,420.0,420.0,420.0
EMD-11919,emd_11919_half_map_2.map.gz,236426468,2021-01-11,3.2,420.0,420.0,420.0
EMD-11920,emd_11920_half_map_1.map.gz,236103975,2021-01-11,3.1,420.0,420.0,420.0
EMD-11920,emd_11920_half_map_2.map.gz,236114394,2021-01-11,3.1,420.0,420.0,420.0
EMD-11931,emd_11931_half_map_1.map.gz,3681784,2021-02-01,40.2,100.0,100.0,100.0
EMD-11931,emd_11931_half_map_2.map.gz,3686454,2021-02-01,40.2,100.0,100.0,100.0
EMD-11950,emd_11950_half_map_1.map.gz,51779248,2021-02-01,3.5,256.0,256.0,256.0
EMD-11950,emd_11950_half_map_2.map.gz,51770485,2021-02-01,3.5,256.0,256.0,256.0
EMD-11964,emd_11964_half_map_1.map.gz,5724973,2020-12-08,13.4,122.0,122.0,122.0
EMD-11964,emd_11964_half_map_2.map.gz,5960511,2020-12-08,13.4,122.0,122.0,122.0
EMD-11965,emd_11965_half_map_1.map.gz,5939475,2021-01-04,14.3,122.0,122.0,122.0
EMD-11965,emd_11965_half_map_2.map.gz,5722960,2021-01-04,14.3,122.0,122.0,122.0
EMD-11966,emd_11966_half_map_1.map.gz,5896555,2020-12-08,13.9,122.0,122.0,122.0
EMD-11966,emd_11966_half_map_2.map.gz,5718623,2020-12-08,13.9,122.0,122.0,122.0
EMD-11972,emd_11972_half_map_1.map.gz,203375453,2021-01-06,3.6,400.0,400.0,400.0
EMD-11972,emd_11972_half_map_2.map.gz,203383303,2021-01-06,3.6,400.0,400.0,400.0
EMD-11973,emd_11973_half_map_1.map.gz,204423606,2021-01-18,3.2,400.0,400.0,400.0
EMD-11973,emd_11973_half_map_2.map.gz,203686310,2021-01-18,3.2,400.0,400.0,400.0
EMD-11974,emd_11974_half_map_1.map.gz,203478023,2021-01-18,5.9,400.0,400.0,400.0
EMD-11974,emd_11974_half_map_2.map.gz,203456445,2021-01-18,5.9,400.0,400.0,400.0
